Points_0,Points_1,Points_2,Points_Magnitude,STLSolidLabeling,Point ID
-0.00283675,-0.00740816,0.00360519,0.00871352,0,4843
0.0043948,-0.00243132,0.00373485,0.00625897,0,4844
0.00413383,-0.00220579,0.00409787,0.00622468,0,4845
0.00377785,-0.00244142,0.00435475,0.00626071,0,4846
0.00420603,-0.0017371,0.00418148,0.00618005,0,4847
-0.00337451,-0.0069944,-0.00324967,0.00841839,0,4848
-0.00377466,-0.00675565,-0.00286979,0.00825364,0,4849
-0.00386028,-0.00630268,-0.00293306,0.00795163,0,4850
-0.00404042,-0.00695542,-0.00238951,0.00839123,0,4851
0.00400906,-0.00679246,-0.00253317,0.00828414,0,4852
0.00432801,-0.00629497,-0.0022113,0.00795287,0,4853
0.00440075,-0.0066328,-0.00186699,0.00817596,0,4854
0.00454598,-0.00545208,-0.00221832,0.0074372,0,4855
-0.0047815,-0.00548221,-0.00162261,0.0074532,0,4856
-0.0047169,-0.00603308,-0.00139784,0.00778467,0,4857
-0.00483658,-0.00601845,-0.000919111,0.00777554,0,4858
-0.00449749,-0.00659007,-0.00164316,0.00814595,0,4859
-0.000993047,-0.00159792,0.00588516,0.00617856,0,4860
-0.00124526,-0.00177172,0.00579515,0.00618655,0,4861
-0.00112098,-0.00219184,0.00571986,0.00622716,0,4862
-0.00161774,-0.00152137,0.00576376,0.00617678,0,4863
0.00249777,-0.00818485,0.0036304,0.00929572,0,4864
0.0029775,-0.00804889,0.00329254,0.00919189,0,4865
0.00322815,-0.00762793,0.00319003,0.00887596,0,4866
0.00317174,-0.00832071,0.00301332,0.00940076,0,4867
-0.00142161,-0.00238255,0.00560327,0.00625253,0,4868
-0.00184005,-0.00214746,0.00553868,0.00621887,0,4869
-0.00217854,-0.0023472,0.00536365,0.00624693,0,4870
-0.00191191,-0.00170641,0.00562388,0.00618023,0,4871
-0.00130945,-0.00967462,0.00384245,0.0104918,0,4872
-0.00171943,-0.00935121,0.00376191,0.0102251,0,4873
-0.0021165,-0.00967659,0.0034631,0.0104933,0,4874
-0.00170981,-0.00869823,0.00393426,0.0096985,0,4875
-0.00564144,-0.00212473,-0.00151683,0.00621619,0,4876
-0.0057512,-0.00208628,-0.00107542,0.00621172,0,4877
-0.00588938,-0.0016466,-0.000877249,0.00617783,0,4878
-0.0056982,-0.00248158,-0.000826582,0.00626984,0,4879
-0.0035309,-0.0081311,-0.00265374,0.00925334,0,4880
-0.00360939,-0.00766969,-0.00272975,0.00890525,0,4881
-0.0032924,-0.00745158,-0.00318005,0.00874521,0,4882
-0.00395726,-0.00741229,-0.00231909,0.00871666,0,4883
0.00379596,-0.00544638,-0.00333761,0.00743048,0,4884
0.00402865,-0.00570291,-0.002951,0.00758034,0,4885
0.00384165,-0.00649152,-0.00289192,0.00807845,0,4886
0.00441402,-0.00516096,-0.00259927,0.00727154,0,4887
-0.00256731,-0.0095248,-0.0031838,0.0103658,0,4888
-0.00265355,-0.00905438,-0.00325621,0.00998129,0,4889
-0.00228057,-0.00879381,-0.00360123,0.00977246,0,4890
-0.00307559,-0.00883082,-0.00293871,0.00980197,0,4891
-0.00410761,-0.00945136,2.30943e-05,0.0103054,0,4892
-0.00423526,-0.0089074,4.63935e-05,0.00986313,0,4893
-0.00425339,-0.00873002,-0.000456096,0.00972176,0,4894
-0.00428825,-0.00852749,0.000571165,0.00956208,0,4895
0.00542143,-0.00284253,0.00164025,0.00633738,0,4896
0.00523905,-0.0039576,0.00131462,0.00669616,0,4897
0.00523393,-0.00448523,0.000662367,0.0069246,0,4898
0.00500698,-0.00453192,0.00163076,0.00694749,0,4899
-0.00291069,-0.00268824,0.00490895,0.00630845,0,4900
-0.00329439,-0.00282652,0.00462,0.00633929,0,4901
-0.00331064,-0.00328762,0.00447422,0.00646433,0,4902
-0.00364415,-0.00249627,0.00445065,0.00627053,0,4903
0.00308125,-0.00735918,0.00342316,0.00868157,0,4904
0.00265427,-0.00750043,0.00372269,0.00878408,0,4905
0.00232144,-0.00790515,0.00382741,0.00908458,0,4906
0.00253306,-0.00722673,0.00388336,0.00858618,0,4907
-0.00575247,-0.00201615,0.00114764,0.00620264,0,4908
-0.00563501,-0.0020246,0.00162207,0.0062035,0,4909
-0.00566511,-0.00165189,0.00182396,0.0061765,0,4910
-0.00545854,-0.00239875,0.00188747,0.00625398,0,4911
-0.00134069,-0.00199874,-0.00571927,0.00620504,0,4912
-0.0013638,-0.00157451,-0.00581625,0.00617801,0,4913
-0.00105734,-0.00133767,-0.00593639,0.00617642,0,4914
-0.00168961,-0.00138324,-0.00577707,0.00617598,0,4915
-0.00575195,-0.00245497,-0.000387127,0.00626592,0,4916
-0.00586081,-0.00203355,-0.000196738,0.0062067,0,4917
-0.00594522,-0.00162049,-0.000438025,0.00617767,0,4918
-0.00586264,-0.00201989,0.000234871,0.00620529,0,4919
-0.00418476,-0.00592216,-0.00264121,0.00771753,0,4920
-0.00438526,-0.00598388,-0.00226125,0.00775568,0,4921
-0.00462081,-0.00545891,-0.00205636,0.00744179,0,4922
-0.00432654,-0.00656417,-0.00207282,0.00813043,0,4923
-0.00315034,-0.00836803,-0.00301788,0.00943696,0,4924
-0.00280417,-0.00812925,-0.00341595,0.00925293,0,4925
-0.00235646,-0.00833145,-0.0036818,0.00940859,0,4926
-0.00286775,-0.00767419,-0.00350211,0.00890966,0,4927
0.00430298,-0.00671995,0.0020253,0.00823257,0,4928
0.00424227,-0.00644593,0.00228894,0.00804898,0,4929
0.00388077,-0.00683215,0.00270143,0.00830882,0,4930
0.00450582,-0.00577541,0.0021172,0.00762498,0,4931
-0.00324112,-0.00159176,0.00500775,0.00617382,0,4932
-0.00325982,-0.0019786,0.00488666,0.00619845,0,4933
-0.00288977,-0.00226277,0.00503701,0.00623236,0,4934
-0.0036305,-0.00207382,0.00458925,0.00620826,0,4935
-0.00547174,-0.00328412,0.00102862,0.00646402,0,4936
-0.00553813,-0.00284068,0.00122457,0.0063435,0,4937
-0.00569264,-0.00242143,0.000945986,0.00625814,0,4938
-0.00542149,-0.00280955,0.00169163,0.00633622,0,4939
-0.00332815,-0.00156062,-0.00495812,0.00617212,0,4940
-0.00341436,-0.001911,-0.00479837,0.00619145,0,4941
-0.00381511,-0.00195001,-0.0044742,0.00619484,0,4942
-0.00307921,-0.00221439,-0.00493588,0.00622479,0,4943
-0.00495961,-0.00246732,-0.00293232,0.00626768,0,4944
-0.00515664,-0.00207891,-0.00276897,0.00621128,0,4945
-0.00514606,-0.00164286,-0.00299795,0.00617808,0,4946
-0.00534264,-0.0021209,-0.00236607,0.00621613,0,4947
-0.00388313,-0.00231232,-0.00430139,0.00623919,0,4948
-0.00356389,-0.00264089,-0.00447069,0.00629783,0,4949
-0.00362793,-0.0030205,-0.00430275,0.0063874,0,4950
-0.00316071,-0.00258197,-0.00478101,0.00628607,0,4951
-0.00439608,-0.00809281,0.000525882,0.00922473,0,4952
-0.00444085,-0.00803567,-4.40929e-05,0.00918123,0,4953
-0.00435115,-0.00829297,-0.000501299,0.00937855,0,4954
-0.00451555,-0.00770714,-0.000158378,0.00893394,0,4955
0.00405179,-0.0095049,0.000595497,0.0103496,0,4956
0.00404713,-0.00900409,0.00117868,0.00994194,0,4957
0.00382987,-0.00949918,0.00145839,0.0103455,0,4958
0.00420195,-0.00800212,0.00146926,0.00915691,0,4959
0.00425426,-0.00385106,-0.00337398,0.00665681,0,4960
0.0042362,-0.00438303,-0.00319285,0.00688118,0,4961
0.00389735,-0.00478573,-0.00345672,0.007074,0,4962
0.00452018,-0.00450172,-0.00272202,0.00693591,0,4963
-0.000711937,-0.00147374,-0.0059545,0.00617534,0,4964
-0.000675947,-0.00185071,-0.00586953,0.0061914,0,4965
-0.000998245,-0.00213888,-0.00575444,0.00621972,0,4966
-0.000315519,-0.00193486,-0.00588002,0.00619821,0,4967
0.00150725,-0.00814271,0.00415152,0.00926341,0,4968
0.00101937,-0.00796829,0.00434012,0.00913069,0,4969
0.000512768,-0.00825061,0.00436097,0.00934631,0,4970
0.0010247,-0.0074981,0.00445233,0.00878036,0,4971
0.00316778,-0.00171112,0.00502809,0.0061842,0,4972
0.00306323,-0.00202018,0.00500749,0.00620802,0,4973
0.00323705,-0.00234687,0.00480444,0.00625052,0,4974
0.00277737,-0.00199908,0.00517716,0.00620589,0,4975
-0.000823307,-0.00585001,-0.00489516,0.00767223,0,4976
-0.00127328,-0.00601025,-0.00475851,0.00777096,0,4977
-0.00158474,-0.00567079,-0.00474853,0.00756424,0,4978
-0.00140483,-0.00650238,-0.00460041,0.00808815,0,4979
-0.00167763,-0.00223811,-0.00556829,0.00623133,0,4980
-0.00203227,-0.00204887,-0.00549649,0.00620801,0,4981
-0.00202114,-0.00161823,-0.00560829,0.0061771,0,4982
-0.00238924,-0.0022845,-0.00528999,0.0062379,0,4983
-0.00553562,-0.00330215,0.000570887,0.00647095,0,4984
-0.0056573,-0.00287469,0.000307913,0.00635324,0,4985
-0.00566315,-0.00287858,-0.000134664,0.00635418,0,4986
-0.00574793,-0.00243741,0.00048706,0.00626234,0,4987
0.000928278,-0.00947631,0.00399583,0.0103261,0,4988
0.000970982,-0.00895721,0.00411112,0.00990332,0,4989
0.000488634,-0.00874513,0.00424673,0.009734,0,4990
0.00148299,-0.00863711,0.00403676,0.00964854,0,4991
-0.00530647,-0.00235184,0.00231515,0.00624897,0,4992
-0.00533987,-0.00193303,0.00248077,0.00619718,0,4993
-0.00552205,-0.00160724,0.00225498,0.00617747,0,4994
-0.00517183,-0.00183496,0.0028625,0.00618941,0,4995
-0.000203293,-0.0069018,-0.00470951,0.00835797,0,4996
-0.000582247,-0.00662675,-0.00474334,0.00817019,0,4997
-0.000473883,-0.00615339,-0.00486724,0.00785995,0,4998
-0.00106322,-0.00681549,-0.00461317,0.00829835,0,4999
-0.00492598,-0.00161348,-0.00336183,0.00617823,0,5000
-0.00471391,-0.00201945,-0.0034951,0.00620603,0,5001
-0.00473696,-0.00243723,-0.00329457,0.00626363,0,5002
-0.00446298,-0.00200287,-0.00381633,0.00620436,0,5003
0.00125107,-0.000454779,0.00611227,0.00625555,0,5004
0.00108926,-0.000909736,0.0060345,0.00619914,0,5005
0.00124451,-0.00130831,0.00590863,0.00617839,0,5006
0.000770375,-0.000963291,0.00607071,0.00619475,0,5007
0.00156264,-0.00130876,0.00583203,0.00617797,0,5008
0.001726,-0.000911116,0.0058833,0.00619858,0,5009
0.00156967,-0.00045571,0.00603767,0.006255,0,5010
0.00204164,-0.000965785,0.00576768,0.00619412,0,5011
0.00336087,-0.00718496,-0.0032117,0.00855769,0,5012
0.00303206,-0.00707838,-0.0035571,0.00848233,0,5013
0.0028357,-0.00673874,-0.0038159,0.00824699,0,5014
0.00287533,-0.00730309,-0.00361766,0.00864234,0,5015
0.00230221,-0.00543265,0.00450522,0.00742367,0,5016
0.00269002,-0.00516007,0.0043609,0.00727187,0,5017
0.0026663,-0.00472426,0.00449498,0.00704504,0,5018
0.00307983,-0.00531395,0.00404914,0.00735656,0,5019
-0.00447903,-0.00700377,-0.00138584,0.00842823,0,5020
-0.00464313,-0.00685157,-0.000874439,0.0083227,0,5021
-0.00478128,-0.00642325,-0.000653028,0.008034,0,5022
-0.00462657,-0.00711741,-0.000573959,0.00850836,0,5023
-0.000438961,-0.00869811,0.00426901,0.00969918,0,5024
-0.000873206,-0.00886454,0.00416135,0.00983155,0,5025
-0.000880175,-0.00943066,0.00402379,0.0102909,0,5026
-0.00129286,-0.00845552,0.00415236,0.00950839,0,5027
-0.00278778,-0.00664552,0.003884,0.00818658,0,5028
-0.0026051,-0.00630747,0.00410354,0.00796302,0,5029
-0.00273795,-0.00582763,0.00415192,0.00766134,0,5030
-0.00227875,-0.00644432,0.00425671,0.00805242,0,5031
-0.00382489,-0.00969124,0.00134887,0.0105057,0,5032
-0.00401726,-0.00938333,0.000953877,0.0102516,0,5033
-0.0040269,-0.00969209,0.000480211,0.0105063,0,5034
-0.00415097,-0.00876269,0.00102153,0.00974981,0,5035
-0.00342777,-0.00976766,-0.00213399,0.0105693,0,5036
-0.00322811,-0.00953643,-0.00251588,0.0103776,0,5037
-0.00287539,-0.00976876,-0.00283416,0.0105702,0,5038
-0.00334208,-0.0090689,-0.00254802,0.00999534,0,5039
-0.00100958,-0.0028316,-0.00558576,0.00634334,0,5040
-0.000699188,-0.00323722,-0.0055367,0.00645163,0,5041
-0.000805336,-0.00372531,-0.00540626,0.0066147,0,5042
-0.000280381,-0.00314917,-0.00559446,0.00642603,0,5043
-0.00303331,-0.00573294,0.00397038,0.0076047,0,5044
-0.00318789,-0.00611494,0.00372969,0.00784001,0,5045
-0.0030752,-0.00654769,0.00369169,0.00812143,0,5046
-0.00344321,-0.00605997,0.00351355,0.00780538,0,5047
0.000579298,-0.00727862,0.0045899,0.00862445,0,5048
0.00012219,-0.00751809,0.00456786,0.00879784,0,5049
6.09806e-05,-0.00801988,0.00445113,0.0091725,0,5050
-0.000275413,-0.00724703,0.00462547,0.00860176,0,5051
-0.00364559,-0.00340477,0.00417255,0.0065033,0,5052
-0.00395114,-0.003056,0.00400092,0.00639985,0,5053
-0.00422348,-0.00314859,0.00367907,0.00642549,0,5054
-0.00396596,-0.0026086,0.00413325,0.00629424,0,5055
-0.00228915,-0.00371937,0.00496373,0.00661154,0,5056
-0.002615,-0.00343764,0.00487559,0.0065136,0,5057
-0.00298006,-0.00359722,0.00461656,0.0065676,0,5058
-0.00256189,-0.00298977,0.0050222,0.00638157,0,5059
0.000630059,-0.00679258,0.00469856,0.00828327,0,5060
0.000224003,-0.00654792,0.00479332,0.00811796,0,5061
-0.00022436,-0.0067629,0.00474227,0.00826295,0,5062
0.000264959,-0.00607941,0.0049015,0.00781371,0,5063
0.00376287,-0.00749221,-0.00260113,0.00877829,0,5064
0.00386026,-0.00770112,-0.00236121,0.0089322,0,5065
0.00360229,-0.00826222,-0.00251401,0.0093574,0,5066
0.00417918,-0.0073392,-0.00194895,0.00866763,0,5067
-8.41841e-05,-0.00535546,0.00507957,0.00738174,0,5068
-0.000473919,-0.00509319,0.00512037,0.00723764,0,5069
-0.00089856,-0.00526384,0.00502212,0.00733055,0,5070
-0.000435642,-0.00465276,0.00522765,0.00701187,0,5071
-0.000762639,-0.00391661,0.00536546,0.00668652,0,5072
-0.00112488,-0.00361566,0.00537394,0.00657401,0,5073
-0.00154496,-0.00381015,0.00522059,0.00664521,0,5074
-0.0010604,-0.00311335,0.00550733,0.00641467,0,5075
0.000567342,-0.00292974,-0.00562375,0.00636647,0,5076
0.000991363,-0.00279855,-0.00559617,0.00633497,0,5077
0.00133035,-0.00302872,-0.00546953,0.00639208,0,5078
0.00107223,-0.002431,-0.00566918,0.00626092,0,5079
0.00168936,-0.00279205,0.0054286,0.00633397,0,5080
0.00133919,-0.00257427,0.00557829,0.00628789,0,5081
0.000954098,-0.00278549,0.00560632,0.00633246,0,5082
0.00136849,-0.00213957,0.00567631,0.0062186,0,5083
0.000828628,-0.00408706,0.00531516,0.00675585,0,5084
0.000457281,-0.00384961,0.00541617,0.00666059,0,5085
3.00127e-05,-0.00403474,0.00539158,0.00673418,0,5086
0.000511102,-0.00342017,0.00551272,0.0065076,0,5087
0.000915292,-0.00950952,-0.00399317,0.0103544,0,5088
0.000944428,-0.00902315,-0.00410376,0.0099574,0,5089
0.00141994,-0.00877785,-0.00402637,0.00976107,0,5090
0.000486854,-0.00877037,-0.00424334,0.00975512,0,5091
-0.00141225,-0.00877824,-0.00402803,0.00976099,0,5092
-0.00092891,-0.00902372,-0.00410622,0.00995748,0,5093
-0.000907459,-0.00950971,-0.00399397,0.0103542,0,5094
-0.000455592,-0.00877095,-0.0042458,0.0097552,0,5095
-0.00534261,-0.00314898,-0.00168042,0.00642522,0,5096
-0.00547831,-0.00283759,-0.00147711,0.00634395,0,5097
-0.00549255,-0.00249738,-0.00171484,0.00627262,0,5098
-0.00557419,-0.00286023,-0.00103026,0.00634933,0,5099
-0.0047104,-0.00291161,0.00313357,0.00636276,0,5100
-0.00493467,-0.00258545,0.00292092,0.00629025,0,5101
-0.0051153,-0.00268108,0.00254124,0.0063097,0,5102
-0.0049578,-0.00215813,0.00307656,0.00622114,0,5103
0.00369849,-0.00926649,0.00191079,0.0101586,0,5104
0.00379861,-0.00853443,0.00208888,0.00957232,0,5105
0.00359068,-0.00856566,0.00241574,0.00959684,0,5106
0.00408481,-0.00776516,0.00192707,0.00898315,0,5107
0.00256275,-0.0094866,0.00320531,0.0103362,0,5108
0.00264146,-0.00897692,0.00329573,0.0099209,0,5109
0.00232128,-0.00864586,0.00362237,0.00965716,0,5110
0.00301219,-0.00878774,0.00302453,0.00976962,0,5111
-0.000130196,-0.00581592,0.00497027,0.0076515,0,5112
-0.000565025,-0.00601203,0.00489301,0.00777209,0,5113
-0.000618233,-0.00649051,0.00477319,0.00808037,0,5114
-0.000943655,-0.00572222,0.00490405,0.007595,0,5115
-0.000475595,-0.00407317,-0.00536166,0.00675014,0,5116
-3.7736e-05,-0.00392586,-0.00541743,0.00669047,0,5117
0.000311924,-0.00420766,-0.00534196,0.00680722,0,5118
5.13292e-05,-0.00348995,-0.00551979,0.00653073,0,5119
-0.00448807,-0.00280848,0.0034846,0.0063382,0,5120
-0.00450056,-0.00238219,0.0036303,0.00625371,0,5121
-0.00474602,-0.00205801,0.00343491,0.00620957,0,5122
-0.00425078,-0.00227491,0.00395709,0.00623722,0,5123
-0.00325027,-0.00721195,0.00331363,0.00857652,0,5124
-0.0035141,-0.00743567,0.00295054,0.00873749,0,5125
-0.00343821,-0.00794107,0.00285611,0.00911259,0,5126
-0.00382497,-0.00714505,0.00265724,0.00852896,0,5127
-0.000817301,-0.00438711,0.00524567,0.00688707,0,5128
-0.00123177,-0.00455405,0.00512347,0.00696467,0,5129
-0.00127475,-0.00499034,0.0050072,0.00718335,0,5130
-0.00159719,-0.00427804,0.00508992,0.00683812,0,5131
0.00492401,-0.00145141,0.00343244,0.00617528,0,5132
0.00470275,-0.0017092,0.0036313,0.00618252,0,5133
0.00466918,-0.00217986,0.00349265,0.00622508,0,5134
0.00450057,-0.00149197,0.00395712,0.00617575,0,5135
0.00108988,-0.0043156,-0.00521288,0.00685466,0,5136
0.00151299,-0.00413931,-0.00514962,0.00677803,0,5137
0.00185261,-0.00439889,-0.00497204,0.00689229,0,5138
0.00158856,-0.00369653,-0.00523566,0.00660303,0,5139
0.00074365,-0.00404512,-0.00533834,0.00673898,0,5140
0.000827188,-0.00360558,-0.00543056,0.0065708,0,5141
0.00124899,-0.00343328,-0.00539113,0.00651243,0,5142
0.000484527,-0.00333221,-0.00553654,0.00648009,0,5143
-0.00198202,-0.00367617,-0.00510443,0.00659529,0,5144
-0.00155353,-0.0035014,-0.00529386,0.00653438,0,5145
-0.00123378,-0.00385885,-0.00529088,0.00666381,0,5146
-0.00143549,-0.00296224,-0.0054583,0.00637405,0,5147
-0.00141777,-0.00283839,0.00549336,0.00634378,0,5148
-0.001831,-0.00305814,0.00531484,0.0063994,0,5149
-0.00189371,-0.0035276,0.00517546,0.00654335,0,5150
-0.00217332,-0.00280204,0.00524972,0.00633517,0,5151
0.000727197,-0.00541909,0.00501275,0.00741775,0,5152
0.00114394,-0.00521944,0.00498283,0.00730614,0,5153
0.00116985,-0.00476889,0.00508551,0.00706918,0,5154
0.00152753,-0.00546272,0.00481858,0.00744267,0,5155
0.00123408,-0.00388219,0.00528683,0.0066742,0,5156
0.00127197,-0.00344554,0.00538334,0.0065169,0,5157
0.000920334,-0.00322097,0.00550822,0.00644687,0,5158
0.0016559,-0.00322783,0.00533175,0.00644891,0,5159
0.000338419,-0.00516721,0.0051141,0.00727795,0,5160
0.000371003,-0.00472304,0.00521649,0.00704674,0,5161
-1.3324e-05,-0.00447086,0.00528924,0.00692566,0,5162
0.000785687,-0.00452436,0.00521783,0.00695075,0,5163
0.00225584,-0.0088302,-0.00361023,0.0098028,0,5164
0.00260593,-0.00912779,-0.00327621,0.010042,0,5165
0.00254442,-0.00956182,-0.00319481,0.0103976,0,5166
0.00298609,-0.00897947,-0.00298405,0.0099223,0,5167
-0.00409449,-0.00422913,-0.00343762,0.00681672,0,5168
-0.00379989,-0.00416193,-0.00378328,0.00678779,0,5169
-0.00353772,-0.00446866,-0.00393279,0.00692468,0,5170
-0.00374663,-0.00378133,-0.00396021,0.00663468,0,5171
0.00199614,-0.00351199,-0.00514154,0.00653866,0,5172
0.00231939,-0.00376442,-0.00493827,0.00662849,0,5173
0.00225143,-0.00420854,-0.00485481,0.00680808,0,5174
0.00269935,-0.0035666,-0.00479498,0.00655736,0,5175
-0.00360343,-0.0086661,0.00233829,0.00967231,0,5176
-0.00380296,-0.00887415,0.00188856,0.00983767,0,5177
-0.00369561,-0.00943504,0.00180822,0.0102931,0,5178
-0.00406595,-0.00850971,0.00149687,0.00954922,0,5179
-0.00403763,-0.0088047,-0.0013742,0.00978333,0,5180
-0.00380988,-0.00905764,-0.00177939,0.0099861,0,5181
-0.00369985,-0.009527,-0.00175415,0.0103697,0,5182
-0.00365177,-0.00883077,-0.00219137,0.00980408,0,5183
0.000143962,-0.00313871,0.00560133,0.00642239,0,5184
-0.000277515,-0.00327954,0.00556298,0.00646367,0,5185
-0.000337643,-0.00374613,0.00544978,0.00662175,0,5186
-0.000638036,-0.0029477,0.00561204,0.00637111,0,5187
-0.00522595,-0.00437035,-0.000955984,0.00687928,0,5188
-0.00514147,-0.00428679,-0.00141434,0.0068419,0,5189
-0.00499671,-0.00460978,-0.00163172,0.0069914,0,5190
-0.00517337,-0.00387338,-0.00164882,0.00666974,0,5191
-0.00462198,-0.00701543,0.000800849,0.00843921,0,5192
-0.00456159,-0.00739345,0.000607548,0.00870864,0,5193
-0.00443312,-0.00776622,0.00085059,0.00898277,0,5194
-0.00459925,-0.00739152,0.000168556,0.00870724,0,5195
-0.00365283,-0.00383515,0.00403011,0.00665532,0,5196
-0.00395561,-0.00391348,0.00370633,0.00668574,0,5197
-0.00397434,-0.0043233,0.00354301,0.00685851,0,5198
-0.0042207,-0.00357569,0.00352691,0.00656041,0,5199
-0.000851129,-0.00246797,-0.00569709,0.00626675,0,5200
-0.000380418,-0.00250513,-0.00573893,0.00627342,0,5201
-0.000120063,-0.00278071,-0.00568536,0.0063301,0,5202
-0.000167107,-0.00226019,-0.00580676,0.00623337,0,5203
0.00134065,-0.00975604,-0.00381166,0.0105597,0,5204
0.00177832,-0.00951208,-0.00369271,0.0103575,0,5205
0.00214419,-0.00975604,-0.00342469,0.0105597,0,5206
0.00182846,-0.00902026,-0.00379684,0.00995612,0,5207
0.00215984,-0.0097196,0.00342497,0.0105293,0,5208
0.00181087,-0.00943987,0.00369582,0.010298,0,5209
0.00135755,-0.00972027,0.00381449,0.0105298,0,5210
0.0018936,-0.00887581,0.0038028,0.00984007,0,5211
-0.00214419,-0.00975604,-0.00342469,0.0105597,0,5212
-0.00177832,-0.00951208,-0.00369271,0.0103575,0,5213
-0.00134065,-0.00975604,-0.00381166,0.0105597,0,5214
-0.00182846,-0.00902026,-0.00379684,0.00995612,0,5215
-0.00401385,-0.00975926,-0.000457117,0.0105623,0,5216
-0.00399504,-0.00951861,-0.000908598,0.0103629,0,5217
-0.00381571,-0.00975934,-0.00132669,0.0105624,0,5218
-0.00410692,-0.00903332,-0.000930876,0.00996666,0,5219
0.00044593,-0.00975604,0.00401587,0.0105597,0,5220
3.03577e-18,-0.00951208,0.0040986,0.0103575,0,5221
-0.00044593,-0.00975604,0.00401587,0.0105597,0,5222
3.56e-18,-0.00902026,0.00421418,0.00995612,0,5223
-0.00285662,-0.0097433,0.00286182,0.010549,0,5224
-0.00319592,-0.0094871,0.00257543,0.0103369,0,5225
-0.00341435,-0.0097438,0.00216588,0.0105494,0,5226
-0.00327764,-0.0089703,0.0026675,0.00991588,0,5227
-0.00502869,-0.0043035,0.00176303,0.00684954,0,5228
-0.00514504,-0.00437469,0.00132106,0.00688147,0,5229
-0.0051005,-0.00476192,0.00111438,0.00706631,0,5230
-0.00527907,-0.00405206,0.00107767,0.0067416,0,5231
-0.00235388,-0.00418917,0.00481034,0.00679921,0,5232
-0.00273561,-0.00437304,0.00455326,0.00688035,0,5233
-0.00280308,-0.00486035,0.00437653,0.00711578,0,5234
-0.00303594,-0.00406281,0.00444762,0.00674571,0,5235
0.00106044,-0.00657631,0.00467408,0.00813753,0,5236
0.00108917,-0.00612307,0.00477677,0.00784193,0,5237
0.000699748,-0.00587083,0.00490944,0.00768498,0,5238
0.00150021,-0.0059146,0.00471583,0.00771182,0,5239
-0.0054548,-0.00371278,0.000378322,0.00660929,0,5240
-0.00547262,-0.00369053,-7.76631e-05,0.00660118,0,5241
-0.00537666,-0.00406865,-0.000284374,0.00674857,0,5242
-0.00555929,-0.00328379,-0.000327677,0.00646502,0,5243
-0.00341931,-0.0037082,-0.00426851,0.00660777,0,5244
-0.00313801,-0.00401304,-0.00439135,0.00672574,0,5245
-0.00320315,-0.0043929,-0.00423255,0.00689001,0,5246
-0.00277676,-0.00393172,-0.00465066,0.0066931,0,5247
-0.004331,-0.00390555,-0.00326266,0.0066825,0,5248
-0.00429621,-0.00352212,-0.00345419,0.00654172,0,5249
-0.00400644,-0.0034651,-0.00380607,0.00652262,0,5250
-0.00453069,-0.00318932,-0.00327602,0.00643671,0,5251
-0.00254619,-0.00210946,0.00526419,0.00621647,0,5252
-0.00258317,-0.00167691,0.00535921,0.00618109,0,5253
-0.00290804,-0.00144339,0.00525312,0.00617538,0,5254
-0.00228738,-0.00147359,0.00554387,0.0061756,0,5255
-0.00234692,-0.00141841,-0.00553272,0.00617502,0,5256
-0.00267409,-0.00164347,-0.00532285,0.00617936,0,5257
-0.0029618,-0.00142856,-0.00522657,0.00617495,0,5258
-0.00270529,-0.00207892,-0.00519192,0.00621261,0,5259
0.00267662,-0.00380899,0.00474289,0.00664588,0,5260
0.00270882,-0.00332883,0.00485421,0.00647937,0,5261
0.00237619,-0.00316959,0.00506698,0.00643171,0,5262
0.00306203,-0.00300221,0.00473159,0.00638571,0,5263
-0.00502116,-0.0038475,-0.00208315,0.00665994,0,5264
-0.00483358,-0.00423416,-0.00228171,0.00681893,0,5265
-0.00484102,-0.00458303,-0.00206476,0.00697874,0,5266
-0.00461368,-0.00426534,-0.00268416,0.00683256,0,5267
-0.00534345,-0.00402416,-0.000740708,0.00673015,0,5268
-0.0054042,-0.00360108,-0.000990136,0.00656913,0,5269
-0.00531859,-0.00353387,-0.00143989,0.00654591,0,5270
-0.00552409,-0.00323883,-0.000783815,0.00645135,0,5271
0.00156591,-0.00455137,0.00503293,0.00696401,0,5272
0.00192703,-0.00477725,0.0048486,0.00707422,0,5273
0.00229095,-0.00453604,0.00475097,0.00695671,0,5274
0.00191456,-0.00523805,0.00473694,0.00731719,0,5275
-0.00505345,-0.00390429,0.00196659,0.00668194,0,5276
-0.00521767,-0.00358192,0.001735,0.00656235,0,5277
-0.00532694,-0.0036585,0.00128805,0.00658938,0,5278
-0.00524583,-0.00317641,0.00194263,0.0064329,0,5279
-0.00534306,-0.00408831,0.000625675,0.00675677,0,5280
-0.00527829,-0.00444845,0.00041796,0.00691547,0,5281
-0.00516976,-0.00479942,0.00066327,0.00708525,0,5282
-0.00529408,-0.00445103,-3.61037e-05,0.00691667,0,5283
-0.000736123,-0.00741202,0.00453475,0.00872031,0,5284
-0.000801616,-0.00785545,0.00441773,0.00904803,0,5285
-0.000402114,-0.00819225,0.00439172,0.00930387,0,5286
-0.00125812,-0.00795229,0.00428601,0.00912094,0,5287
0.00101167,-0.0047499,-0.0051246,0.00706021,0,5288
0.00135858,-0.00500964,-0.00498016,0.00719335,0,5289
0.0012796,-0.00543729,-0.00489722,0.00742861,0,5290
