Points_0,Points_1,Points_2,Points_Magnitude,Point ID
-0.00073583,0.141382,0.00630722,0.141524,1593
-0.00299393,0.140241,0.0055999,0.140384,1594
-0.00259705,0.142821,0.00579464,0.142962,1595
-0.00290996,0.144265,-0.00564399,0.144405,1596
-0.00469622,0.144964,-0.00427411,0.145103,1597
-0.00364001,0.0696691,-0.00520315,0.0699578,1598
-0.0053127,0.0703608,-0.00347818,0.0706467,1599
-0.00495691,0.0679726,-0.00396883,0.0682685,1600
-0.00469245,0.169674,-0.00427825,0.169792,1601
-0.0060336,0.120286,-0.00197945,0.120453,1602
-0.00628169,0.124832,-0.000928895,0.124994,1603
-0.00634682,0.129325,0.000201076,0.129481,1604
-0.00313102,0.0667676,-0.00552442,0.0670689,1605
-0.0063059,0.159291,0.000747083,0.159418,1606
-0.0063463,0.157018,0.000216627,0.157146,1607
-0.00586721,0.157737,0.00242864,0.157865,1608
-0.00624348,0.0621345,-0.00115823,0.0624581,1609
-0.00633863,0.112525,0.000379892,0.112704,1610
-0.00590107,0.14562,-0.00234518,0.145758,1611
-0.00564178,0.107296,-0.00291424,0.107484,1612
-0.00630777,0.107964,-0.000731081,0.10815,1613
-0.00457187,0.0744313,-0.00440687,0.0747016,1614
-0.0041252,0.0720502,-0.00482755,0.0723294,1615
-0.0026096,0.0737039,-0.005789,0.073977,1616
-0.0020387,0.0713228,-0.00601384,0.071605,1617
-0.00591022,0.138566,0.00232203,0.138712,1618
-0.00423842,0.106643,-0.00472845,0.106832,1619
-0.0063121,0.0994683,-0.000692772,0.0996708,1620
-0.00622341,0.0971636,-0.00126162,0.0973708,1621
-0.00626255,0.097842,0.00105024,0.0980479,1622
-0.00224046,0.181861,0.00594162,0.181972,1623
-0.000643318,0.180535,0.00631733,0.180647,1624
-0.00289917,0.17749,-0.00564954,0.177604,1625
-0.00427009,0.178869,-0.00469988,0.178982,1626
0.00496879,0.104829,-0.00395394,0.105021,1627
0.00600491,0.106079,-0.00206484,0.106269,1628
-0.00634947,0.146254,-8.17097e-05,0.146392,1629
-0.00451807,0.161499,-0.00446201,0.161624,1630
-0.00112708,0.04835,0.00624917,0.0487652,1631
-0.00119666,0.0504854,0.00623622,0.0508832,1632
-0.00320223,0.0666717,0.00548345,0.0669734,1633
-0.00097542,0.0673663,0.00627464,0.0676649,1634
-0.00467822,0.0568066,-0.0042938,0.0571604,1635
-0.00567533,0.0551389,-0.00284835,0.0555033,1636
-0.00432227,0.0539347,-0.00465193,0.0543072,1637
-0.00543108,0.052267,-0.00329028,0.0526513,1638
-0.00393899,0.0510628,-0.00498065,0.0514561,1639
-0.00486222,0.0310054,0.00408428,0.031649,1640
-0.00497959,0.033075,0.00394033,0.0336791,1641
-0.0035349,0.0321764,0.00527513,0.032797,1642
-0.0049721,0.0767944,-0.00394977,0.0770565,1643
-0.00321261,0.0760907,-0.00547737,0.0763552,1644
-0.00622872,0.0885729,-0.00123513,0.0888002,1645
-0.00632751,0.086917,0.000533908,0.0871486,1646
-0.00608567,0.0862303,-0.00181304,0.0864638,1647
-0.00634971,0.0845744,-6.10247e-05,0.0848124,1648
-0.00593369,0.0852611,0.00226138,0.0854972,1649
-0.00158335,0.0253919,0.00614943,0.0261739,1650
-0.00135821,0.0234801,0.00620305,0.0243236,1651
-0.00301763,0.0242437,0.00558716,0.0250615,1652
-0.00587748,0.0751241,-0.00240368,0.075392,1653
-0.00562359,0.0727419,-0.00294919,0.0730185,1654
-0.00631557,0.0734347,-0.000660392,0.0737088,1655
-0.00634972,0.075817,-5.96645e-05,0.0760824,1656
-0.00632741,0.0781806,0.000535135,0.078438,1657
-0.00593924,0.0763977,0.00224676,0.0766612,1658
-0.00570278,0.0787614,0.002793,0.0790169,1659
-0.00624951,0.0805442,0.00112523,0.0807941,1660
-0.0047204,0.0769785,0.00424739,0.07724,1661
0.00044688,0.111071,-0.00633426,0.111252,1662
0.00208496,0.112648,-0.00599795,0.112827,1663
-0.00546273,0.0417517,0.00323745,0.0422318,1664
-0.00428449,0.0430579,0.00468675,0.0435236,1665
-0.00609753,0.163824,0.00177275,0.163947,1666
-0.00622562,0.161565,0.00125065,0.161689,1667
-0.00540318,0.162284,0.00333588,0.162408,1668
-0.00614335,0.100148,0.00160677,0.100349,1669
-0.0060803,0.0774873,-0.00183097,0.077747,1670
-0.00608435,0.0948496,-0.00181746,0.095062,1671
-0.00589088,0.092538,-0.00237066,0.0927557,1672
-0.00634934,0.0932141,-9.12448e-05,0.0934302,1673
-0.00612299,0.0740811,0.0016827,0.0743528,1674
-0.00591497,0.057486,-0.0023099,0.0578357,1675
-0.00622503,0.0798509,-0.00125362,0.080103,1676
0.00151291,0.104532,-0.00616714,0.104724,1677
0.00378954,0.104322,-0.00509528,0.104515,1678
0.00241461,0.106143,-0.005873,0.106333,1679
-0.00603342,0.155461,0.00197997,0.15559,1680
-0.00435242,0.0532006,0.00462373,0.0535782,1681
-0.00236561,0.0538908,0.00589291,0.0542636,1682
-0.00265491,0.125415,-0.00576836,0.125576,1683
-0.00210348,0.0532897,-0.00599148,0.0536667,1684
-0.00170419,0.0505259,-0.00611704,0.0509234,1685
-0.00535989,0.0879044,-0.00340501,0.0881335,1686
-0.00565196,0.0902174,-0.00289445,0.0904406,1687
-0.00631499,0.0908935,-0.000665927,0.0911151,1688
-0.00631661,0.082216,-0.000650349,0.0824608,1689
0.00267653,0.190061,0.00575836,0.190167,1690
-0.00284875,0.0867828,0.00567513,0.0870148,1691
-0.00430459,0.0883633,0.0046683,0.0885912,1692
-0.00232957,0.0892747,0.00590725,0.0895003,1693
-0.00386966,0.0908552,0.0050347,0.0910769,1694
-0.00542595,0.0899438,0.00329871,0.0901677,1695
-0.00179171,0.0917666,0.00609198,0.0919861,1696
-0.000950109,0.0753634,-0.00627852,0.0756304,1697
0.00084324,0.196192,0.00629376,0.196295,1698
-0.00634434,0.118702,-0.000268037,0.118872,1699
-0.0061789,0.117096,0.00146413,0.117268,1700
-0.00603146,0.119387,0.00198594,0.119556,1701
-0.00625274,0.0892584,0.00110711,0.0894839,1702
-0.00570345,0.0876024,0.00279162,0.0878323,1703
-0.00257288,0.0561616,-0.00580541,0.0565194,1704
-0.00633172,0.0955281,0.000481455,0.0957389,1705
-0.00611803,0.0829026,0.00170066,0.0831455,1706
0.00472134,0.00390044,-0.00424635,0.00745224,1707
0.00356804,0.00436927,-0.00525277,0.00770798,1708
-0.00611034,0.0597677,-0.00172808,0.0601041,1709
0.00172284,0.0881467,-0.00611182,0.0883751,1710
0.00392677,0.0889478,-0.00499029,0.0891742,1711
0.00281026,0.0903956,-0.00569429,0.0906184,1712
-0.00597244,0.196283,-0.00215696,0.196386,1713
-0.00602156,0.197143,-0.00201575,0.197245,1714
-0.00413892,0.0792696,0.00481579,0.0795235,1715
-0.00529911,0.0810525,0.00349885,0.0813008,1716
-0.00509617,0.0746619,0.00378835,0.0749315,1717
-0.00405815,0.116238,0.00488405,0.116411,1718
-0.00202702,0.116918,0.00601778,0.11709,1719
-0.00254817,0.114573,0.0058163,0.114748,1720
-0.000282626,0.115253,0.00634371,0.115428,1721
0.000276117,0.117598,0.00634399,0.117769,1722
-0.00083918,0.112907,0.0062943,0.113086,1723
0.00114386,0.0921717,-0.00624613,0.0923902,1724
-0.00471128,0.0860219,0.0042575,0.086256,1725
-0.00613984,0.14474,0.00162014,0.14488,1726
-0.00546114,0.143163,0.00324013,0.143304,1727
-0.00626931,0.106351,0.0010091,0.106541,1728
-0.00576142,0.104737,0.00266992,0.10493,1729
-0.00550298,0.107021,0.00316856,0.107209,1730
-0.00053172,0.0874126,0.0063277,0.0876429,1731
3.65485e-05,0.0899045,0.00634989,0.0901285,1732
-0.00565343,0.160011,0.00289158,0.160137,1733
-0.00422187,0.0895489,-0.00474324,0.0897738,1734
-0.00179516,0.155655,-0.00609097,0.155785,1735
-0.00612677,0.091579,0.00166887,0.0917989,1736
-0.00228584,0.0888954,-0.00592431,0.0891219,1737
-0.00573198,0.168327,0.00273257,0.168446,1738
-0.00632156,0.167611,0.000600281,0.167731,1739
-0.00593635,0.166079,0.00225439,0.1662,1740
-0.00480267,0.166794,0.00415414,0.166915,1741
-0.0034768,0.0931421,0.0053136,0.0933583,1742
-0.00516024,0.0922307,0.0037006,0.0924491,1743
-0.00486481,0.0945176,0.00408119,0.0947307,1744
0.00361577,0.15016,-0.00522003,0.150294,1745
-0.00507089,0.0590883,-0.00382212,0.0594285,1746
0.000943472,0.108857,-0.00627952,0.109042,1747
-0.00634405,0.12097,0.000274857,0.121137,1748
-0.00606514,0.127803,0.00188059,0.127961,1749
-0.00546648,0.0985162,0.00323111,0.0987207,1750
-0.0051552,0.100822,0.00370761,0.101022,1751
-0.00615658,0.108633,0.00155533,0.108818,1752
-0.00520142,0.109322,0.00364249,0.109506,1753
-0.00599504,0.110934,0.00209333,0.111115,1754
-0.00485916,0.111622,0.00408792,0.111803,1755
0.00153264,0.033519,0.00616227,0.0341152,1756
0.0032745,0.0325499,0.0054406,0.0331635,1757
0.00121399,0.0313779,0.00623288,0.032014,1758
-0.00472675,0.139261,0.00424033,0.139405,1759
-0.00524879,0.117812,0.00357389,0.117983,1760
-0.00356232,0.118958,0.00525665,0.119128,1761
-0.0048751,0.120533,0.00406889,0.1207,1762
-0.00495134,0.0834109,0.00397577,0.0836523,1763
-0.00553456,0.115522,0.00311307,0.115696,1764
-0.000610503,0.148076,0.00632058,0.148212,1765
-0.000612521,0.14588,0.00632039,0.146018,1766
-0.00230745,0.146333,0.00591593,0.146471,1767
-0.0051193,0.164539,0.00375702,0.164662,1768
-0.00578946,0.113214,0.00260857,0.113392,1769
-0.00575706,0.170886,-0.00267932,0.171004,1770
-0.00149443,0.069057,-0.00617164,0.0693484,1771
-0.00163882,0.172253,-0.00613488,0.17237,1772
-0.00497294,0.156165,0.00394872,0.156294,1773
-0.00580759,0.17637,0.00256795,0.176484,1774
-0.00495603,0.174892,0.00396992,0.175007,1775
-0.00157549,0.00332205,0.00615145,0.00716649,1776
-0.000486498,0.00342878,0.00633134,0.00721658,1777
-0.00138667,0.18532,-0.00619675,0.185429,1778
0.000543501,0.186397,-0.0063267,0.186505,1779
-0.00143027,0.119638,0.00618683,0.119807,1780
-0.00585184,0.121688,0.00246546,0.121854,1781
-0.00630128,0.123272,0.000785127,0.123435,1782
-0.00563416,0.12399,0.00292894,0.124152,1783
-0.00144988,0.198425,0.00618226,0.198527,1784
-0.00202525,0.198087,0.00601838,0.198189,1785
-0.00317456,0.0841718,0.00549952,0.084411,1786
0.000163347,0.0246087,0.0063479,0.0254148,1787
-0.00272256,0.0447158,0.00573674,0.0451644,1788
-0.0045314,0.122834,0.00444847,0.122998,1789
-0.0062123,0.12555,0.00131525,0.125711,1790
-3.42082e-05,0.0882264,-0.00634991,0.0884546,1791
-0.0017047,0.0865669,-0.0061169,0.0867994,1792
-0.00618557,0.166895,-0.0014357,0.167015,1793
-0.000957603,0.178443,-0.00627738,0.178556,1794
-0.00133925,0.176441,-0.00620717,0.176555,1795
-0.006303,0.0436211,-0.000771165,0.0440809,1796
-0.0056146,0.0450653,-0.00296626,0.0455104,1797
-0.0057366,0.0428208,-0.00272286,0.0432891,1798
-0.00633026,0.0413767,-0.000500268,0.0418611,1799
-0.00447639,0.11393,0.00450383,0.114107,1800
-0.00305529,0.112265,0.00556666,0.112444,1801
-0.00598261,0.0938659,0.00212858,0.0940804,1802
-0.00389538,0.162989,0.00501483,0.163113,1803
-0.00348215,0.165244,0.0053101,0.165366,1804
-0.00522656,0.17274,0.00360633,0.172856,1805
-0.00550776,0.170549,0.00316023,0.170667,1806
-0.00411771,0.171239,0.00483394,0.171357,1807
0.00281675,0.11756,0.00569108,0.117732,1808
0.00350076,0.119348,0.00529784,0.119517,1809
0.00106072,0.119386,0.00626078,0.119554,1810
-0.00576639,0.0961798,0.00265919,0.0963892,1811
-0.00634484,0.0113166,-0.000255903,0.0129765,1812
-0.00619649,0.0122618,-0.0013878,0.0138085,1813
-0.006157,0.0404487,0.00155367,0.0409441,1814
-0.00621189,0.0426797,0.00131717,0.0431495,1815
-0.00107774,0.0842154,-0.00625787,0.0844545,1816
-0.00447312,0.169017,0.00450707,0.169136,1817
-0.000914992,0.0460342,0.00628373,0.0464701,1818
0.000986867,0.0470858,0.00627285,0.0475121,1819
-0.00377232,0.181229,0.00510804,0.18134,1820
-0.00523568,0.180565,0.00359307,0.180676,1821
-0.00629954,0.0103095,0.000798954,0.0121082,1822
-0.00602046,0.0360342,0.00201904,0.0365894,1823
-0.00608465,0.0382223,0.00181646,0.0387461,1824
-0.00634984,0.0369238,4.43878e-05,0.0374658,1825
-0.000903382,0.0661556,-0.00628541,0.0664597,1826
-0.00442514,0.096854,0.00455419,0.097062,1827
-0.00480292,0.103012,0.00415385,0.103208,1828
-0.0044171,0.105295,0.00456199,0.105487,1829
-0.00523788,0.18603,-0.00358987,0.186139,1830
-0.00501969,0.184279,-0.00388911,0.184388,1831
-0.00437644,0.186,-0.004601,0.186108,1832
-0.00410077,0.184248,-0.00484831,0.184357,1833
-0.00478443,0.182527,-0.00417513,0.182637,1834
-0.0033235,0.185969,-0.00541081,0.186077,1835
-0.0063419,0.0348136,0.000320683,0.035388,1836
-0.00611273,0.0357918,-0.00171962,0.0363507,1837
-0.00618177,0.0336816,-0.00145197,0.034275,1838
-0.00632193,0.0327035,0.00059637,0.0333142,1839
-0.00311899,0.167538,0.00553122,0.167658,1840
-0.00268967,0.169761,0.00575223,0.169879,1841
-0.00106936,0.168282,0.00625931,0.168401,1842
-0.00147795,0.176291,0.00617561,0.176405,1843
-0.00182463,0.174072,0.00608221,0.174188,1844
0.000231316,0.174819,0.00634579,0.174934,1845
-0.000127713,0.1726,0.00634872,0.172717,1846
-0.0063459,0.0391502,-0.00022815,0.0396619,1847
-0.00355785,0.0300925,0.00525967,0.0307552,1848
-0.00195517,0.0312635,0.00604151,0.0319018,1849
-0.00198147,0.0291796,0.00603293,0.0298625,1850
-0.0062823,0.169143,-0.000924758,0.169262,1851
-0.00534115,0.126243,0.00343433,0.126402,1852
-0.00053351,0.0336796,-0.00632755,0.034273,1853
-0.00376245,0.173392,0.00511532,0.173508,1854
-0.00225378,0.17192,0.00593658,0.172037,1855
-0.00405183,0.107623,0.00488929,0.107811,1856
-0.00254805,0.105898,0.00581635,0.106088,1857
-0.00209154,0.108226,0.00599566,0.108412,1858
-0.000907551,0.0214058,-0.00628481,0.0223278,1859
-0.00136544,0.0235676,-0.00620146,0.0244081,1860
-0.00461119,0.0268683,0.00436571,0.0276085,1861
-0.00444582,0.0249819,0.00453401,0.0257763,1862
-0.00554,0.0257482,0.00310337,0.0265196,1863
-0.00387624,0.129511,-0.00502964,0.129667,1864
-0.000626457,0.035712,-0.00631902,0.0362722,1865
-0.000666476,0.0383562,-0.00631493,0.0388783,1866
-0.00246618,0.0364975,-0.00585153,0.0370458,1867
0.000527536,0.195028,-0.00632805,0.195131,1868
-0.000177176,0.196089,-0.00634753,0.196192,1869
0.00115109,0.195774,-0.0062448,0.195877,1870
0.00183623,0.194713,-0.00607871,0.194816,1871
-0.00586326,0.0133244,-0.00243817,0.0147601,1872
-4.83944e-05,0.02652,0.00634982,0.0272697,1873
0.00356091,0.0768277,-0.00525761,0.0770896,1874
0.00172818,0.0781577,-0.00611031,0.0784152,1875
-0.00624814,0.0285041,0.00113281,0.0292029,1876
-0.00619518,0.0265661,0.00139363,0.0273144,1877
-0.00632951,0.0273022,-0.000509704,0.0280309,1878
-0.00634531,0.0253641,-0.00024403,0.0261469,1879
-0.00403473,0.00542782,-0.00490342,0.00835367,1880
-0.00085655,0.0525257,0.00629197,0.0529082,1881
-9.95143e-05,0.0548472,0.00634922,0.0552136,1882
-0.00322312,0.0261301,0.0054712,0.0268906,1883
-0.00376068,0.197889,0.00511662,0.197991,1884
-0.00148583,0.165988,0.00617372,0.166109,1885
-0.00592689,0.033924,0.00227913,0.0345132,1886
-0.00592993,0.187359,0.00227122,0.187467,1887
-0.00631207,0.186367,0.000693013,0.186475,1888
0.00133595,0.0728427,0.00620788,0.0731189,1889
0.00336348,0.0715829,0.00538605,0.071864,1890
0.00150586,0.0706662,0.00616886,0.0709509,1891
-0.00275516,0.2,0.00572115,0.200101,1892
-0.00209727,0.2,0.00599366,0.200101,1893
-0.00243004,0.199385,0.00586664,0.199486,1894
-0.00175791,0.199385,0.00610182,0.199486,1895
-0.00141301,0.2,0.00619079,0.200101,1896
-0.00442026,0.141841,0.00455893,0.141983,1897
-0.00519335,0.180386,-0.00365398,0.180498,1898
-0.00375723,0.18101,-0.00511915,0.181121,1899
0.00152965,0.0130553,0.00616301,0.0145177,1900
0.00269833,0.0147711,0.00574818,0.0160782,1901
-0.00141301,0,0.00619079,0.00635,1902
-0.00209727,0,0.00599366,0.00635,1903
-0.00172974,0.000600986,0.00610987,0.00637838,1904
-0.00240295,0.000600986,0.00587778,0.00637838,1905
-0.00275516,0,0.00572115,0.00635,1906
-0.00360388,0.109924,0.00522825,0.110108,1907
-0.0058577,0.0318545,0.00245149,0.0324812,1908
-0.00572115,0,0.00275516,0.00635,1909
-0.00599366,0,0.00209727,0.00635,1910
-0.00586253,0.000769112,0.00243994,0.00639641,1911
-0.00609885,0.000769112,0.0017682,0.00639641,1912
-0.00619079,0,0.00141301,0.00635,1913
-1.6531e-17,0,0.00635,0.00635,1914
-0.000710974,0,0.00631007,0.00635,1915
-0.000356047,0.000615398,0.00634001,0.00637975,1916
-0.00106366,0.000615398,0.00626028,0.00637975,1917
-0.0033784,0,0.0053767,0.00635,1918
-0.00310015,0.000662714,0.0055418,0.00638449,1919
-0.00370114,0.000662714,0.00515985,0.00638449,1920
-0.00395916,0,0.00496463,0.00635,1921
-0.000405229,0.165723,-0.00633706,0.165845,1922
-0.00476408,0.04148,-0.00419834,0.0419633,1923
-0.00594727,0.0400359,-0.00222542,0.0405363,1924
-0.00510368,0.0386951,-0.00377822,0.0392127,1925
-0.00138157,0.0576944,-0.00619788,0.0580428,1926
-0.00147295,0.110567,0.00617681,0.110749,1927
0.00144514,0.198307,0.00618337,0.198409,1928
-0.00566517,0.0276862,0.00286851,0.0284051,1929
-0.00473879,0.0289369,0.00422686,0.0296254,1930
-0.00574785,0.0297548,0.00269902,0.0304248,1931
-0.00101606,0.178433,0.00626818,0.178546,1932
0.00603463,0.145921,-0.00197631,0.146059,1933
-0.00414978,0.00926506,0.00480643,0.0112323,1934
0.0049944,0.114871,-0.00392154,0.115046,1935
0.00355231,0.113737,-0.00526342,0.113914,1936
-0.00603729,0.0378094,-0.00196815,0.038339,1937
-0.00525392,0.0366775,-0.00356635,0.0372231,1938
0.00607845,0.08875,0.00183711,0.0889769,1939
0.00607845,0.08625,0.00183711,0.0864834,1940
-0.00470721,0.15837,0.004262,0.158497,1941
0.00263257,0.00422359,-0.00577859,0.00762635,1942
0.00134105,0.00382983,-0.00620678,0.00741553,1943
0.0060322,0.113621,-0.00198369,0.113798,1944
0.00350635,0.121826,0.00529415,0.121991,1945
-0.00426598,0.00373528,-0.0047036,0.00736715,1946
-0.0040921,0.00461452,-0.00485564,0.0078496,1947
-0.00449013,0,0.00449013,0.00635,1948
-0.00423347,0.000675648,0.00473289,0.00638584,1949
-0.00473676,0.000675648,0.00422913,0.00638584,1950
-0.00496463,0,0.00395916,0.00635,1951
-0.000600201,0.170441,0.00632157,0.170559,1952
-0.00058842,0.0740522,0.00632268,0.074324,1953
-0.000414632,0.0718758,0.00633645,0.0721557,1954
-0.00229691,0.0730854,0.00592003,0.0733607,1955
-0.00435006,0.160643,0.00462595,0.160768,1956
-0.0024576,0.161348,0.00585514,0.161473,1957
-0.00629076,0.0306038,0.000865376,0.0312556,1958
-0.000623211,0.0813466,-0.00631934,0.081594,1959
-0.00634996,0.00125014,2.3708e-05,0.00647189,1960
-0.00630811,0.00165875,0.000728178,0.00656308,1961
-0.00631007,0.00103148,0.000710974,0.00643323,1962
0.00386733,0.0266294,-0.00503649,0.0273761,1963
0.00200597,0.0278791,-0.00602483,0.0285931,1964
0.00267445,0.0257589,-0.00575932,0.02653,1965
-0.00402582,0.144143,0.00491073,0.144282,1966
-0.00629798,0.0215042,0.000811167,0.0224222,1967
-0.00286949,0.0493566,-0.00566468,0.0497634,1968
-0.00295926,0.148048,0.0056183,0.148184,1969
-0.00379858,0.198637,0.00508854,0.198738,1970
-0.00362955,0.199416,0.00521046,0.199517,1971
0.00484382,0.195666,0.00410608,0.195769,1972
0.00453307,0.19362,0.00444677,0.193724,1973
0.00408053,0.195183,0.00486536,0.195286,1974
-0.00343668,0.127206,-0.00533964,0.127364,1975
-0.000768588,0.144124,0.00630331,0.144264,1976
-0.000530222,0.0955943,0.00632782,0.095805,1977
-0.00178336,0.0272858,0.00609443,0.0280149,1978
-0.0034001,0.028024,0.005363,0.0287344,1979
-0.00583058,0.184952,-0.00251532,0.185061,1980
-0.00567403,0.1832,-0.00285095,0.18331,1981
-0.00620552,0.183874,-0.00134684,0.183984,1982
-0.00543446,0.187823,-0.00328469,0.18793,1983
-0.00596441,0.186704,-0.00217907,0.186812,1984
0.00141301,0,0.00619079,0.00635,1985
0.000710974,0,0.00631007,0.00635,1986
0.00106366,0.000615398,0.00626028,0.00637975,1987
0.000356047,0.000615398,0.00634001,0.00637975,1988
0.000710974,0.0012308,0.00631007,0.00646818,1989
0.00106536,0.00206707,0.00625999,0.00667797,1990
0.00153519,0.00142492,0.00616163,0.00650791,1991
-0.00572115,0.2,0.00275516,0.200101,1992
-0.0053767,0.2,0.0033784,0.200101,1993
-0.00552587,0.199295,0.00312846,0.199396,1994
-0.00635,0,-4.15218e-17,0.00635,1995
-0.00631007,0,-0.000710974,0.00635,1996
-0.0063413,0.000734403,-0.000332374,0.00639233,1997
-0.00626421,0.000734403,-0.00104028,0.00639233,1998
-0.00619079,0,-0.00141301,0.00635,1999
0.00185786,0.174355,-0.00607214,0.17447,2000
-0.000255772,0.0284139,0.00634485,0.0291148,2001
0.00606874,0.0912607,-0.00186893,0.0914814,2002
-0.00046447,0.106625,0.00633299,0.106814,2003
0.004352,0.00238275,0.00462413,0.00678233,2004
-0.00625941,0.175589,0.00106875,0.175704,2005
-0.00558293,0.0467398,-0.00302546,0.0471691,2006
-0.000508854,0.12938,0.00632958,0.129536,2007
-0.000510822,0.126871,0.00632942,0.12703,2008
-0.00217871,0.128743,0.00596454,0.128899,2009
-0.00429525,0.19724,-0.00467689,0.197342,2010
-0.00342172,0.196885,-0.00534924,0.196987,2011
-0.00381094,0.197688,-0.0050793,0.19779,2012
-0.0061884,0.00128485,0.00142345,0.00647868,2013
-0.00329602,0.0771316,0.00542759,0.0773925,2014
-0.00543617,0.010998,0.00328186,0.0126995,2015
-0.00499516,0.0126678,0.00392057,0.0141702,2016
-0.004621,0.0111878,0.00435532,0.0128642,2017
-0.00422069,0.0606211,-0.00474429,0.0609528,2018
-0.00599366,0,-0.00209727,0.00635,2019
-0.00610141,0.000616243,-0.00175933,0.00637983,2020
-0.00586607,0.000616243,-0.00243141,0.00637983,2021
-0.00572115,0,-0.00275516,0.00635,2022
-0.000471523,0.194099,-0.00633247,0.194203,2023
0.000860076,0.193784,-0.00629148,0.193888,2024
0.00275516,0,0.00572115,0.00635,2025
0.00209727,0,0.00599366,0.00635,2026
0.00254561,0.000809522,0.00581742,0.00640139,2027
0.00187826,0.000809522,0.00606586,0.00640139,2028
-0.000710974,0.2,0.00631007,0.200101,2029
-0.00110096,0.199041,0.00625383,0.199142,2030
-0.000393827,0.199041,0.00633778,0.199142,2031
-1.6531e-17,0.2,0.00635,0.200101,2032
-0.00619079,0.2,0.00141301,0.200101,2033
-0.00599366,0.2,0.00209727,0.200101,2034
-0.00610172,0.199344,0.00175825,0.199445,2035
-0.0058665,0.199344,0.00243037,0.199445,2036
-0.00599342,0.198688,0.00209796,0.198789,2037
-0.00155916,0.174536,-0.00615561,0.174652,2038
-0.00362903,0.188645,-0.00521082,0.188752,2039
-0.00475518,0.18913,-0.00420842,0.189237,2040
-0.00450693,0.187338,-0.00447327,0.187445,2041
-0.00627218,0.185626,-0.000991119,0.185734,2042
-0.0063413,0.184615,0.000332286,0.184725,2043
-0.00180748,0.0254721,-0.00608732,0.0262517,2044
-0.00275818,0.0012637,0.0057197,0.00647452,2045
-0.00600156,0.179912,0.00207455,0.180024,2046
-0.00616388,0.177719,0.00152612,0.177833,2047
-0.00635,0.2,-4.15218e-17,0.200101,2048
-0.00631007,0.2,0.000710974,0.200101,2049
-0.00633956,0.199349,0.000363925,0.19945,2050
-0.00625895,0.199349,0.00107144,0.19945,2051
-0.00630829,0.198698,0.000726653,0.1988,2052
-0.00628529,0.0314291,-0.00090423,0.0320642,2053
-0.00615718,0.18334,0.00155295,0.18345,2054
-0.00573339,0.181976,0.00272961,0.182087,2055
-0.00374297,0.0583394,-0.00512959,0.058684,2056
-0.00199729,0.0140913,0.00602771,0.015456,2057
-0.00249971,0.0159097,0.00583729,0.0171301,2058
-0.00407892,0.0727153,0.00486672,0.0729921,2059
-0.00360695,0.075032,0.00522613,0.0753002,2060
-0.00594307,0.0281275,-0.00223661,0.0288354,2061
-0.00117621,0.0852441,0.00624011,0.0854803,2062
-0.00496463,0,-0.00395916,0.00635,2063
-0.00449013,0,-0.00449013,0.00635,2064
-0.00472921,0.000652141,-0.00423758,0.0063834,2065
-0.00422501,0.000652141,-0.00474044,0.0063834,2066
-0.00395916,0,-0.00496463,0.00635,2067
-0.00447819,0.00130428,-0.00450203,0.00648257,2068
-0.00395916,0.2,-0.00496463,0.200101,2069
-0.00449013,0.2,-0.00449013,0.200101,2070
-0.00423241,0.199384,-0.00473384,0.199485,2071
-0.00473581,0.199384,-0.0042302,0.199485,2072
-0.00496463,0.2,-0.00395916,0.200101,2073
-0.00275516,0,-0.00572115,0.00635,2074
-0.00209727,0,-0.00599366,0.00635,2075
-0.00243169,0.000611031,-0.00586595,0.00637933,2076
-0.00175963,0.000611031,-0.00610133,0.00637933,2077
-0.00141301,0,-0.00619079,0.00635,2078
-0.00210065,0.00122206,-0.00599248,0.00646652,2079
-0.0053767,0,-0.0033784,0.00635,2080
-0.00555321,0.000588122,-0.00307968,0.00637718,2081
-0.00517347,0.000588122,-0.00368207,0.00637718,2082
-0.00536687,0.00117624,-0.003394,0.00645802,2083
-0.00411825,0.0493384,-0.00483348,0.0497453,2084
0.00163265,0.141931,-0.00613653,0.142073,2085
-0.00275516,0.2,-0.00572115,0.200101,2086
-0.0033784,0.2,-0.0053767,0.200101,2087
-0.00306875,0.199403,-0.00555925,0.199504,2088
-0.0036719,0.199403,-0.0051807,0.199504,2089
-0.00337287,0.198805,-0.00538017,0.198907,2090
-0.0033784,0,-0.0053767,0.00635,2091
-0.00368034,0.000651363,-0.00517471,0.00638332,2092
-0.00307782,0.000651363,-0.00555424,0.00638332,2093
-0.0033904,0.00130273,-0.00536914,0.00648225,2094
-0.0053767,0.2,-0.0033784,0.200101,2095
-0.00517032,0.199233,-0.0036865,0.199334,2096
-0.00555057,0.199233,-0.00308443,0.199334,2097
-0.00572115,0.2,-0.00275516,0.200101,2098
-0.00599366,0.2,-0.00209727,0.200101,2099
-0.00586664,0.199385,-0.00243004,0.199486,2100
-0.00610182,0.199385,-0.00175791,0.199486,2101
-0.00619079,0.2,-0.00141301,0.200101,2102
-0.00631007,0.2,-0.000710974,0.200101,2103
-0.00626074,0.19939,-0.00106094,0.199491,2104
-0.00634016,0.19939,-0.000353286,0.199491,2105
-0.00631069,0.198779,-0.000705478,0.198881,2106
-0.00625167,0.013885,-0.00111316,0.0152682,2107
-0.000710974,0,-0.00631007,0.00635,2108
-0.00106366,0.000615398,-0.00626028,0.00637975,2109
